PickID,OrderID,PPS_ID,PickerType,PickerID,StartTime,EndTime,UnitsPicked,PickDuration
PICK_629,ORD_629,PPS_5,Robot,RBT_5,2024-03-20 13:25:00,2024-03-20 13:26:03.353194,10,63.35319395730644
PICK_630,ORD_630,PPS_5,Human,Operator_3,2024-03-13 20:14:00,2024-03-13 20:16:42.312483,1,162.31248252301958
PICK_631,ORD_631,PPS_4,Human,Operator_3,2024-03-07 13:42:00,2024-03-07 13:46:01.917573,3,241.91757348958896
PICK_632,ORD_632,PPS_5,Robot,RBT_5,2024-03-25 21:33:00,2024-03-25 21:33:51.861837,2,51.86183741190455
PICK_633,ORD_633,PPS_1,Robot,RBT_5,2024-03-15 09:15:00,2024-03-15 09:16:11.691378,7,71.6913781289118
PICK_634,ORD_634,PPS_2,Robot,RBT_1,2024-03-01 21:49:00,2024-03-01 21:50:14.430080,9,74.43008009616446
PICK_635,ORD_635,PPS_3,Robot,RBT_2,2024-03-25 09:58:00,2024-03-25 09:59:44.380192,4,104.3801924163898
PICK_636,ORD_636,PPS_1,Robot,RBT_2,2024-03-17 22:11:00,2024-03-17 22:12:33.592811,5,93.59281078594495
PICK_637,ORD_637,PPS_3,Human,Operator_3,2024-03-20 04:42:00,2024-03-20 04:46:35.076510,6,275.07650970464
PICK_638,ORD_638,PPS_3,Human,Operator_3,2024-03-03 19:54:00,2024-03-03 19:56:29.890567,5,149.89056687386847
PICK_639,ORD_639,PPS_2,Robot,RBT_3,2024-03-14 09:26:00,2024-03-14 09:28:02.507241,9,122.50724095418424
PICK_640,ORD_640,PPS_4,Robot,RBT_4,2024-03-20 05:09:00,2024-03-20 05:10:44.921158,8,104.92115760382576
PICK_641,ORD_641,PPS_1,Robot,RBT_3,2024-03-13 12:50:00,2024-03-13 12:51:07.407291,9,67.40729141451085
PICK_642,ORD_642,PPS_4,Robot,RBT_5,2024-03-04 02:22:00,2024-03-04 02:23:20.045224,5,80.04522377544434
PICK_643,ORD_643,PPS_3,Human,Operator_4,2024-03-16 00:46:00,2024-03-16 00:46:37.670658,10,37.67065754164943
PICK_644,ORD_644,PPS_3,Robot,RBT_5,2024-03-12 20:12:00,2024-03-12 20:12:33.308967,5,33.30896692464903
PICK_645,ORD_645,PPS_1,Human,Operator_5,2024-03-09 21:08:00,2024-03-09 21:11:18.252392,4,198.25239169792692
PICK_646,ORD_646,PPS_2,Robot,RBT_1,2024-03-08 21:17:00,2024-03-08 21:18:29.722188,10,89.72218785655463
PICK_647,ORD_647,PPS_1,Human,Operator_5,2024-03-01 06:29:00,2024-03-01 06:33:04.579027,1,244.57902736800537
PICK_648,ORD_648,PPS_2,Human,Operator_4,2024-03-20 14:46:00,2024-03-20 14:48:21.353380,6,141.35338025272478
PICK_649,ORD_649,PPS_1,Human,Operator_1,2024-03-01 23:43:00,2024-03-01 23:45:00.853586,7,120.85358598024878
PICK_650,ORD_650,PPS_1,Human,Operator_2,2024-03-30 09:00:00,2024-03-30 09:02:50.584463,8,170.5844630377658
PICK_651,ORD_651,PPS_2,Robot,RBT_2,2024-03-26 03:16:00,2024-03-26 03:17:40.421871,8,100.42187113946578
PICK_652,ORD_652,PPS_4,Human,Operator_3,2024-03-19 15:33:00,2024-03-19 15:35:09.527261,3,129.5272614495475
PICK_653,ORD_653,PPS_5,Human,Operator_2,2024-03-09 03:34:00,2024-03-09 03:36:35.603401,5,155.6034014931013
PICK_654,ORD_654,PPS_1,Robot,RBT_2,2024-03-14 22:58:00,2024-03-14 22:59:46.333959,1,106.33395868403315
PICK_655,ORD_655,PPS_1,Robot,RBT_5,2024-03-23 13:14:00,2024-03-23 13:16:24.981733,8,144.98173328620646
PICK_656,ORD_656,PPS_2,Robot,RBT_2,2024-03-18 18:21:00,2024-03-18 18:23:10.444225,2,130.44422536572486
PICK_657,ORD_657,PPS_5,Robot,RBT_4,2024-03-30 01:14:00,2024-03-30 01:15:51.530397,2,111.53039662873499
PICK_658,ORD_658,PPS_3,Robot,RBT_2,2024-03-10 03:27:00,2024-03-10 03:27:29.232054,8,29.232054427367093
PICK_659,ORD_659,PPS_3,Robot,RBT_5,2024-03-12 16:34:00,2024-03-12 16:35:48.826667,10,108.82666677280088
PICK_660,ORD_660,PPS_5,Robot,RBT_2,2024-03-19 19:20:00,2024-03-19 19:21:04.355094,8,64.35509419425978
PICK_661,ORD_661,PPS_2,Human,Operator_5,2024-03-20 00:35:00,2024-03-20 00:39:39.904706,4,279.90470568917976
PICK_662,ORD_662,PPS_1,Human,Operator_3,2024-03-26 16:48:00,2024-03-26 16:51:51.727647,5,231.72764735721339
PICK_663,ORD_663,PPS_3,Robot,RBT_5,2024-03-14 22:08:00,2024-03-14 22:08:47.253092,5,47.25309167743336
PICK_664,ORD_664,PPS_2,Human,Operator_5,2024-03-06 11:16:00,2024-03-06 11:17:54.438470,5,114.43847048243296
PICK_665,ORD_665,PPS_2,Human,Operator_3,2024-03-20 10:21:00,2024-03-20 10:24:46.248848,1,226.24884825961945
PICK_666,ORD_666,PPS_2,Robot,RBT_3,2024-03-24 12:46:00,2024-03-24 12:48:26.751522,4,146.75152210724258
PICK_667,ORD_667,PPS_5,Robot,RBT_1,2024-03-26 08:33:00,2024-03-26 08:35:07.444981,4,127.44498132166461
PICK_668,ORD_668,PPS_1,Human,Operator_2,2024-03-19 05:52:00,2024-03-19 05:52:49.844030,4,49.84403034055272
PICK_669,ORD_669,PPS_2,Robot,RBT_1,2024-03-19 02:05:00,2024-03-19 02:05:28.528113,7,28.5281125495389
PICK_670,ORD_670,PPS_2,Robot,RBT_1,2024-03-14 03:32:00,2024-03-14 03:33:45.497865,1,105.49786487491328
PICK_671,ORD_671,PPS_4,Robot,RBT_3,2024-03-09 19:54:00,2024-03-09 19:55:48.658927,2,108.65892694881825
PICK_672,ORD_672,PPS_5,Human,Operator_5,2024-03-01 12:27:00,2024-03-01 12:30:37.364390,9,217.36439033276716
PICK_673,ORD_673,PPS_3,Human,Operator_4,2024-03-30 07:37:00,2024-03-30 07:40:44.183248,4,224.18324836360995
PICK_674,ORD_674,PPS_5,Human,Operator_4,2024-03-03 03:52:00,2024-03-03 03:52:34.980304,7,34.98030381662872
PICK_675,ORD_675,PPS_1,Human,Operator_2,2024-03-16 12:17:00,2024-03-16 12:21:28.414393,9,268.41439300368427
PICK_676,ORD_676,PPS_4,Robot,RBT_1,2024-03-01 15:55:00,2024-03-01 15:55:33.805523,1,33.80552333944079
PICK_677,ORD_677,PPS_1,Human,Operator_5,2024-03-19 06:54:00,2024-03-19 06:57:15.836202,8,195.83620203735865
PICK_678,ORD_678,PPS_1,Human,Operator_5,2024-03-14 04:07:00,2024-03-14 04:08:59.875895,7,119.87589501310819
PICK_679,ORD_679,PPS_3,Human,Operator_3,2024-03-26 00:06:00,2024-03-26 00:09:37.971550,3,217.97155019778106
PICK_680,ORD_680,PPS_3,Human,Operator_4,2024-03-18 22:08:00,2024-03-18 22:08:50.791584,6,50.79158358470236
PICK_681,ORD_681,PPS_2,Human,Operator_2,2024-03-28 05:43:00,2024-03-28 05:45:01.065656,4,121.06565598092646
PICK_682,ORD_682,PPS_3,Human,Operator_1,2024-03-27 22:52:00,2024-03-27 22:54:43.516609,10,163.51660892215835
PICK_683,ORD_683,PPS_1,Human,Operator_3,2024-03-07 18:35:00,2024-03-07 18:37:59.771616,3,179.77161573581185
PICK_684,ORD_684,PPS_2,Human,Operator_4,2024-03-09 06:02:00,2024-03-09 06:03:01.435685,1,61.4356854451848
PICK_685,ORD_685,PPS_1,Human,Operator_1,2024-03-28 23:37:00,2024-03-28 23:39:05.746763,9,125.74676300965223
PICK_686,ORD_686,PPS_5,Robot,RBT_3,2024-03-25 18:38:00,2024-03-25 18:38:40.361401,7,40.36140139355127
PICK_687,ORD_687,PPS_5,Robot,RBT_2,2024-03-11 13:22:00,2024-03-11 13:22:13.345901,2,13.345901220887665
PICK_688,ORD_688,PPS_4,Robot,RBT_4,2024-03-09 17:54:00,2024-03-09 17:56:29.063860,6,149.06385989064125
PICK_689,ORD_689,PPS_5,Robot,RBT_5,2024-03-23 01:39:00,2024-03-23 01:40:17.376310,5,77.37631002800133
PICK_690,ORD_690,PPS_1,Human,Operator_3,2024-03-19 16:48:00,2024-03-19 16:48:48.524606,3,48.524606109770694
PICK_691,ORD_691,PPS_1,Human,Operator_2,2024-03-11 04:51:00,2024-03-11 04:52:15.064241,1,75.06424099422307
PICK_692,ORD_692,PPS_5,Human,Operator_4,2024-03-19 21:31:00,2024-03-19 21:35:01.604091,3,241.60409137254342
PICK_693,ORD_693,PPS_5,Human,Operator_2,2024-03-30 08:09:00,2024-03-30 08:09:40.622526,4,40.62252572705472
PICK_694,ORD_694,PPS_3,Human,Operator_3,2024-03-14 17:19:00,2024-03-14 17:22:30.548799,3,210.54879916264017
PICK_695,ORD_695,PPS_1,Robot,RBT_1,2024-03-06 08:27:00,2024-03-06 08:27:13.753346,6,13.753345880583137
PICK_696,ORD_696,PPS_5,Human,Operator_1,2024-03-22 19:19:00,2024-03-22 19:21:44.275531,1,164.27553052272935
PICK_697,ORD_697,PPS_4,Robot,RBT_4,2024-03-12 01:17:00,2024-03-12 01:17:11.437386,9,11.437386187417712
PICK_698,ORD_698,PPS_1,Robot,RBT_3,2024-03-08 17:54:00,2024-03-08 17:56:03.802408,2,123.80240791837572
PICK_699,ORD_699,PPS_2,Human,Operator_4,2024-03-30 11:33:00,2024-03-30 11:35:16.756487,3,136.7564867637659
PICK_700,ORD_700,PPS_5,Robot,RBT_5,2024-03-26 00:30:00,2024-03-26 00:32:16.970821,5,136.9708211222008
PICK_701,ORD_701,PPS_1,Human,Operator_2,2024-03-01 05:44:00,2024-03-01 05:46:55.227539,5,175.2275394906758
PICK_702,ORD_702,PPS_3,Robot,RBT_3,2024-03-24 13:53:00,2024-03-24 13:54:20.999602,1,80.99960212186416
PICK_703,ORD_703,PPS_1,Robot,RBT_5,2024-03-12 20:39:00,2024-03-12 20:39:36.342372,3,36.3423719097504
PICK_704,ORD_704,PPS_1,Robot,RBT_2,2024-03-24 01:58:00,2024-03-24 02:00:11.698869,4,131.698868932144
PICK_705,ORD_705,PPS_2,Robot,RBT_4,2024-03-28 02:30:00,2024-03-28 02:31:52.463062,3,112.46306246187955
PICK_706,ORD_706,PPS_2,Human,Operator_1,2024-03-13 07:34:00,2024-03-13 07:35:23.612628,5,83.6126284574909
PICK_707,ORD_707,PPS_1,Human,Operator_1,2024-03-18 00:12:00,2024-03-18 00:15:30.599554,10,210.59955420260616
PICK_708,ORD_708,PPS_2,Human,Operator_4,2024-03-27 14:37:00,2024-03-27 14:37:41.621291,1,41.62129097563687
PICK_709,ORD_709,PPS_2,Robot,RBT_2,2024-03-02 23:56:00,2024-03-02 23:56:21.162015,4,21.16201524785309
PICK_710,ORD_710,PPS_4,Robot,RBT_1,2024-03-17 23:46:00,2024-03-17 23:48:27.324590,4,147.3245898396661
PICK_711,ORD_711,PPS_3,Robot,RBT_5,2024-03-17 04:44:00,2024-03-17 04:45:32.796838,3,92.79683784994062
PICK_712,ORD_712,PPS_3,Robot,RBT_3,2024-03-10 13:52:00,2024-03-10 13:54:05.679638,10,125.67963812480113
PICK_713,ORD_713,PPS_5,Human,Operator_1,2024-03-23 01:28:00,2024-03-23 01:30:59.305233,6,179.30523254981236
PICK_714,ORD_714,PPS_5,Human,Operator_4,2024-03-20 16:26:00,2024-03-20 16:27:26.265937,5,86.26593745022429
PICK_715,ORD_715,PPS_3,Human,Operator_4,2024-03-25 01:40:00,2024-03-25 01:44:55.271457,1,295.27145727761376
PICK_716,ORD_716,PPS_2,Human,Operator_1,2024-03-04 21:13:00,2024-03-04 21:15:11.905483,6,131.905483046347
PICK_717,ORD_717,PPS_5,Human,Operator_4,2024-03-29 10:54:00,2024-03-29 10:58:57.470517,9,297.47051694297676
PICK_718,ORD_718,PPS_3,Robot,RBT_5,2024-03-12 01:11:00,2024-03-12 01:12:13.416771,6,73.41677065103552
PICK_719,ORD_719,PPS_4,Robot,RBT_2,2024-03-27 20:58:00,2024-03-27 21:00:02.917616,2,122.91761647029816
PICK_720,ORD_720,PPS_3,Robot,RBT_3,2024-03-02 00:24:00,2024-03-02 00:24:30.297028,9,30.29702796076031
PICK_721,ORD_721,PPS_4,Robot,RBT_5,2024-03-02 06:34:00,2024-03-02 06:35:38.843157,9,98.84315711321283
PICK_722,ORD_722,PPS_5,Robot,RBT_3,2024-03-19 17:06:00,2024-03-19 17:08:15.085698,5,135.08569818046806
PICK_723,ORD_723,PPS_3,Robot,RBT_3,2024-03-12 21:48:00,2024-03-12 21:48:48.840860,7,48.840860134382325
PICK_724,ORD_724,PPS_5,Human,Operator_5,2024-03-21 21:38:00,2024-03-21 21:40:58.220704,3,178.22070367013853
PICK_725,ORD_725,PPS_4,Human,Operator_4,2024-03-09 17:26:00,2024-03-09 17:28:39.792222,3,159.7922219530439
PICK_726,ORD_726,PPS_1,Human,Operator_3,2024-03-08 16:03:00,2024-03-08 16:07:53.572910,3,293.57291036641647
PICK_727,ORD_727,PPS_3,Robot,RBT_2,2024-03-25 06:23:00,2024-03-25 06:23:59.003615,4,59.00361533238199
PICK_728,ORD_728,PPS_4,Human,Operator_2,2024-03-26 08:57:00,2024-03-26 09:01:21.789988,1,261.7899880225903
PICK_729,ORD_729,PPS_1,Human,Operator_1,2024-03-18 00:40:00,2024-03-18 00:40:46.199500,10,46.19950047806746
PICK_730,ORD_730,PPS_2,Human,Operator_4,2024-03-10 14:23:00,2024-03-10 14:25:34.105703,4,154.1057033574619
PICK_731,ORD_731,PPS_1,Robot,RBT_2,2024-03-24 08:12:00,2024-03-24 08:12:50.473596,5,50.47359575030763
PICK_732,ORD_732,PPS_5,Human,Operator_2,2024-03-08 22:16:00,2024-03-08 22:18:24.121638,2,144.12163754046747
PICK_733,ORD_733,PPS_4,Robot,RBT_1,2024-03-01 15:35:00,2024-03-01 15:35:49.450589,8,49.450588612557596
PICK_734,ORD_734,PPS_1,Robot,RBT_4,2024-03-30 14:18:00,2024-03-30 14:18:21.080174,10,21.080174372372728
PICK_735,ORD_735,PPS_1,Robot,RBT_5,2024-03-11 14:04:00,2024-03-11 14:05:59.061579,8,119.06157860758948
PICK_736,ORD_736,PPS_2,Robot,RBT_3,2024-03-15 13:19:00,2024-03-15 13:20:43.974162,10,103.97416232126585
PICK_737,ORD_737,PPS_1,Human,Operator_4,2024-03-18 22:35:00,2024-03-18 22:38:38.418123,5,218.418123489827
PICK_738,ORD_738,PPS_1,Robot,RBT_2,2024-03-30 17:45:00,2024-03-30 17:46:28.373102,8,88.37310183552616
PICK_739,ORD_739,PPS_5,Human,Operator_5,2024-03-15 00:47:00,2024-03-15 00:50:25.688306,8,205.6883064211093
PICK_740,ORD_740,PPS_2,Human,Operator_3,2024-03-11 11:31:00,2024-03-11 11:33:07.489457,2,127.48945684813813
PICK_741,ORD_741,PPS_1,Robot,RBT_4,2024-03-07 16:54:00,2024-03-07 16:54:34.753978,4,34.753977898199395
PICK_742,ORD_742,PPS_3,Robot,RBT_4,2024-03-22 12:04:00,2024-03-22 12:05:16.166686,1,76.16668552912635
PICK_743,ORD_743,PPS_1,Human,Operator_5,2024-03-02 21:25:00,2024-03-02 21:29:06.549955,2,246.5499545001239
PICK_744,ORD_744,PPS_4,Robot,RBT_3,2024-03-17 18:07:00,2024-03-17 18:07:12.416923,6,12.416922881094916
PICK_745,ORD_745,PPS_1,Human,Operator_3,2024-03-03 20:33:00,2024-03-03 20:35:16.059913,4,136.05991274715512
PICK_746,ORD_746,PPS_5,Robot,RBT_3,2024-03-20 05:26:00,2024-03-20 05:28:15.861880,6,135.86187957611122
PICK_747,ORD_747,PPS_1,Robot,RBT_5,2024-03-18 06:41:00,2024-03-18 06:41:14.413255,8,14.413255450858106
PICK_748,ORD_748,PPS_2,Human,Operator_2,2024-03-25 04:12:00,2024-03-25 04:14:26.155908,2,146.1559079916234
PICK_749,ORD_749,PPS_2,Robot,RBT_3,2024-03-11 05:20:00,2024-03-11 05:22:22.288755,7,142.2887551053723
PICK_750,ORD_750,PPS_1,Robot,RBT_5,2024-03-16 01:11:00,2024-03-16 01:12:14.749092,2,74.74909157280176
PICK_751,ORD_751,PPS_1,Robot,RBT_1,2024-03-22 00:16:00,2024-03-22 00:17:44.532206,2,104.53220571478016
PICK_752,ORD_752,PPS_3,Robot,RBT_5,2024-03-05 20:44:00,2024-03-05 20:44:24.895322,2,24.89532207566385
PICK_753,ORD_753,PPS_5,Robot,RBT_3,2024-03-25 20:05:00,2024-03-25 20:05:16.926990,10,16.9269899828587
PICK_754,ORD_754,PPS_4,Robot,RBT_2,2024-03-09 23:34:00,2024-03-09 23:34:51.566037,9,51.56603722021961
PICK_755,ORD_755,PPS_5,Human,Operator_5,2024-03-21 22:51:00,2024-03-21 22:54:07.602342,8,187.6023424921122
PICK_756,ORD_756,PPS_3,Human,Operator_2,2024-03-30 00:10:00,2024-03-30 00:11:06.056870,8,66.05687018150803
PICK_757,ORD_757,PPS_3,Robot,RBT_1,2024-03-20 23:37:00,2024-03-20 23:38:35.386524,7,95.38652415807324
PICK_758,ORD_758,PPS_1,Robot,RBT_2,2024-03-10 11:29:00,2024-03-10 11:29:29.126717,10,29.126717279363906
PICK_759,ORD_759,PPS_3,Human,Operator_3,2024-03-24 04:16:00,2024-03-24 04:20:38.639642,5,278.6396421694344
PICK_760,ORD_760,PPS_5,Human,Operator_5,2024-03-12 18:09:00,2024-03-12 18:13:18.647869,7,258.647869495344
PICK_761,ORD_761,PPS_2,Robot,RBT_2,2024-03-27 10:45:00,2024-03-27 10:47:22.129021,10,142.12902062960123
PICK_762,ORD_762,PPS_3,Robot,RBT_5,2024-03-04 02:20:00,2024-03-04 02:21:01.180401,6,61.180400981250514
PICK_763,ORD_763,PPS_3,Robot,RBT_1,2024-03-14 22:02:00,2024-03-14 22:04:08.437624,1,128.43762440533243
PICK_764,ORD_764,PPS_5,Human,Operator_1,2024-03-27 21:30:00,2024-03-27 21:32:21.045999,5,141.0459989828638
PICK_765,ORD_765,PPS_2,Robot,RBT_4,2024-03-08 19:20:00,2024-03-08 19:20:41.330501,7,41.33050108010705
PICK_766,ORD_766,PPS_5,Human,Operator_2,2024-03-13 21:25:00,2024-03-13 21:29:58.359930,1,298.3599297201075
PICK_767,ORD_767,PPS_5,Robot,RBT_5,2024-03-28 13:27:00,2024-03-28 13:27:19.812378,5,19.812377709999524
PICK_768,ORD_768,PPS_1,Human,Operator_3,2024-03-15 12:36:00,2024-03-15 12:40:14.408415,10,254.40841507219199
PICK_769,ORD_769,PPS_5,Human,Operator_3,2024-03-04 09:03:00,2024-03-04 09:04:13.898799,2,73.89879857865478
PICK_770,ORD_770,PPS_2,Human,Operator_4,2024-03-12 02:38:00,2024-03-12 02:41:43.468252,1,223.46825206268406
PICK_771,ORD_771,PPS_2,Robot,RBT_4,2024-03-25 03:34:00,2024-03-25 03:35:39.482134,7,99.482133990824
PICK_772,ORD_772,PPS_5,Human,Operator_1,2024-03-24 15:42:00,2024-03-24 15:46:32.223670,8,272.22366961718075
PICK_773,ORD_773,PPS_1,Robot,RBT_5,2024-03-11 05:25:00,2024-03-11 05:25:27.737605,9,27.737604634408715
PICK_774,ORD_774,PPS_1,Robot,RBT_5,2024-03-27 11:23:00,2024-03-27 11:23:29.828957,2,29.828956760811042
PICK_775,ORD_775,PPS_5,Human,Operator_4,2024-03-02 06:36:00,2024-03-02 06:40:04.494804,9,244.49480386256897
PICK_776,ORD_776,PPS_4,Robot,RBT_1,2024-03-10 07:00:00,2024-03-10 07:01:57.656698,3,117.6566981852284
PICK_777,ORD_777,PPS_1,Human,Operator_4,2024-03-14 04:53:00,2024-03-14 04:55:57.260367,5,177.26036704388494
PICK_778,ORD_778,PPS_4,Robot,RBT_4,2024-03-09 02:05:00,2024-03-09 02:05:17.020362,5,17.020362481143785
PICK_779,ORD_779,PPS_4,Robot,RBT_5,2024-03-20 05:41:00,2024-03-20 05:41:23.014244,3,23.0142442305808
PICK_780,ORD_780,PPS_5,Robot,RBT_5,2024-03-19 06:02:00,2024-03-19 06:03:59.016294,3,119.01629387170225
PICK_781,ORD_781,PPS_3,Robot,RBT_5,2024-03-29 19:28:00,2024-03-29 19:29:23.904704,9,83.90470379056322
PICK_782,ORD_782,PPS_1,Robot,RBT_2,2024-03-17 13:36:00,2024-03-17 13:36:46.038249,5,46.03824899062105
PICK_783,ORD_783,PPS_1,Human,Operator_4,2024-03-09 21:08:00,2024-03-09 21:09:06.873657,1,66.87365744292381
PICK_784,ORD_784,PPS_3,Human,Operator_5,2024-03-29 08:18:00,2024-03-29 08:22:16.733682,6,256.7336824200054
PICK_785,ORD_785,PPS_1,Robot,RBT_4,2024-03-20 13:42:00,2024-03-20 13:44:10.592538,9,130.59253817233161
PICK_786,ORD_786,PPS_4,Robot,RBT_1,2024-03-05 21:03:00,2024-03-05 21:03:28.109303,6,28.109302941597058
PICK_787,ORD_787,PPS_5,Human,Operator_2,2024-03-25 23:18:00,2024-03-25 23:19:30.927803,10,90.92780289033271
PICK_788,ORD_788,PPS_5,Human,Operator_1,2024-03-21 10:15:00,2024-03-21 10:15:53.399781,10,53.399781192040024
PICK_789,ORD_789,PPS_4,Human,Operator_4,2024-03-21 01:33:00,2024-03-21 01:34:13.856633,2,73.85663315506812
PICK_790,ORD_790,PPS_2,Human,Operator_2,2024-03-24 19:16:00,2024-03-24 19:19:16.227667,6,196.2276673028508
PICK_791,ORD_791,PPS_1,Human,Operator_3,2024-03-15 12:56:00,2024-03-15 12:58:15.948012,10,135.9480124503889
PICK_792,ORD_792,PPS_3,Robot,RBT_4,2024-03-19 12:49:00,2024-03-19 12:50:15.558586,4,75.55858607373288
PICK_793,ORD_793,PPS_4,Human,Operator_1,2024-03-24 23:39:00,2024-03-24 23:43:54.392093,3,294.39209261100655
PICK_794,ORD_794,PPS_5,Human,Operator_4,2024-03-07 05:17:00,2024-03-07 05:19:53.407284,2,173.40728431775722
PICK_795,ORD_795,PPS_2,Human,Operator_1,2024-03-27 07:00:00,2024-03-27 07:01:24.271549,6,84.27154925139538
PICK_796,ORD_796,PPS_5,Robot,RBT_5,2024-03-23 23:04:00,2024-03-23 23:04:55.703945,9,55.7039447240133
PICK_797,ORD_797,PPS_4,Human,Operator_3,2024-03-17 16:50:00,2024-03-17 16:52:38.905633,3,158.9056334458618
PICK_798,ORD_798,PPS_2,Human,Operator_5,2024-03-29 23:54:00,2024-03-29 23:54:49.572616,4,49.5726160629619
PICK_799,ORD_799,PPS_2,Robot,RBT_5,2024-03-30 21:56:00,2024-03-30 21:56:59.828318,1,59.8283180000068
PICK_800,ORD_800,PPS_1,Human,Operator_5,2024-03-16 01:30:00,2024-03-16 01:34:05.002081,2,245.0020810225128
PICK_801,ORD_801,PPS_3,Robot,RBT_1,2024-03-11 03:27:00,2024-03-11 03:28:04.322332,2,64.32233180876025
PICK_802,ORD_802,PPS_4,Human,Operator_2,2024-03-28 17:50:00,2024-03-28 17:52:13.052192,9,133.05219174685703
PICK_803,ORD_803,PPS_3,Robot,RBT_4,2024-03-13 10:31:00,2024-03-13 10:32:12.386109,2,72.3861087192105
PICK_804,ORD_804,PPS_2,Human,Operator_1,2024-03-04 21:22:00,2024-03-04 21:23:27.872233,10,87.8722327347601
PICK_805,ORD_805,PPS_3,Human,Operator_3,2024-03-27 01:16:00,2024-03-27 01:17:52.311363,2,112.31136299053743
PICK_806,ORD_806,PPS_1,Human,Operator_3,2024-03-28 10:00:00,2024-03-28 10:04:14.362753,9,254.3627526535756
PICK_807,ORD_807,PPS_1,Robot,RBT_4,2024-03-11 18:13:00,2024-03-11 18:13:38.084845,8,38.08484477617529
PICK_808,ORD_808,PPS_1,Human,Operator_3,2024-03-29 05:37:00,2024-03-29 05:39:12.527402,9,132.52740157808012
PICK_809,ORD_809,PPS_4,Human,Operator_2,2024-03-18 01:17:00,2024-03-18 01:19:29.517361,7,149.517361333711
PICK_810,ORD_810,PPS_1,Human,Operator_3,2024-03-01 01:42:00,2024-03-01 01:43:41.780072,10,101.78007233330396
PICK_811,ORD_811,PPS_5,Human,Operator_3,2024-03-24 04:35:00,2024-03-24 04:39:57.817237,4,297.81723726788454
PICK_812,ORD_812,PPS_1,Robot,RBT_5,2024-03-07 12:44:00,2024-03-07 12:45:17.097771,6,77.0977713981142
PICK_813,ORD_813,PPS_3,Human,Operator_4,2024-03-23 13:14:00,2024-03-23 13:18:26.198107,5,266.19810692932055
PICK_814,ORD_814,PPS_1,Robot,RBT_1,2024-03-15 06:34:00,2024-03-15 06:34:23.771879,3,23.771878889237072
PICK_815,ORD_815,PPS_5,Robot,RBT_1,2024-03-09 09:56:00,2024-03-09 09:57:21.514390,3,81.5143902471029
PICK_816,ORD_816,PPS_2,Human,Operator_1,2024-03-06 12:32:00,2024-03-06 12:33:25.353407,8,85.35340653763937
PICK_817,ORD_817,PPS_3,Human,Operator_5,2024-03-13 16:10:00,2024-03-13 16:10:46.954043,2,46.95404313135666
PICK_818,ORD_818,PPS_5,Human,Operator_5,2024-03-18 21:09:00,2024-03-18 21:13:23.000450,7,263.00045015174294
PICK_819,ORD_819,PPS_3,Human,Operator_4,2024-03-20 19:57:00,2024-03-20 19:58:59.015267,1,119.01526667776577
PICK_820,ORD_820,PPS_5,Human,Operator_5,2024-03-29 20:01:00,2024-03-29 20:04:24.585163,4,204.58516347370107
PICK_821,ORD_821,PPS_3,Robot,RBT_5,2024-03-24 06:37:00,2024-03-24 06:38:26.990943,7,86.9909431791815
PICK_822,ORD_822,PPS_4,Robot,RBT_5,2024-03-21 06:21:00,2024-03-21 06:22:04.440858,9,64.44085763166468
PICK_823,ORD_823,PPS_1,Robot,RBT_3,2024-03-29 14:34:00,2024-03-29 14:35:39.287876,7,99.28787610150066
PICK_824,ORD_824,PPS_2,Robot,RBT_4,2024-03-05 12:48:00,2024-03-05 12:50:19.580005,5,139.58000482034444
PICK_825,ORD_825,PPS_1,Robot,RBT_1,2024-03-13 02:17:00,2024-03-13 02:17:11.827277,4,11.827277022361738
PICK_826,ORD_826,PPS_5,Human,Operator_2,2024-03-08 18:31:00,2024-03-08 18:33:25.082824,1,145.08282423996297
PICK_827,ORD_827,PPS_2,Robot,RBT_5,2024-03-07 11:16:00,2024-03-07 11:17:49.986438,8,109.98643808870544
PICK_828,ORD_828,PPS_3,Robot,RBT_5,2024-03-13 22:41:00,2024-03-13 22:41:12.882342,6,12.882341745757568
PICK_829,ORD_829,PPS_5,Human,Operator_1,2024-03-18 13:10:00,2024-03-18 13:14:10.968003,9,250.96800284760104
PICK_830,ORD_830,PPS_1,Human,Operator_5,2024-03-12 08:59:00,2024-03-12 09:00:10.452834,1,70.45283446671294
PICK_831,ORD_831,PPS_1,Human,Operator_5,2024-03-16 11:57:00,2024-03-16 12:01:55.474206,4,295.47420561540537
PICK_832,ORD_832,PPS_1,Human,Operator_5,2024-03-05 16:20:00,2024-03-05 16:21:23.004533,5,83.00453341529246
PICK_833,ORD_833,PPS_3,Robot,RBT_5,2024-03-15 16:04:00,2024-03-15 16:04:21.382647,2,21.382647430653428
PICK_834,ORD_834,PPS_4,Human,Operator_5,2024-03-17 18:05:00,2024-03-17 18:09:29.493921,3,269.4939210409789
PICK_835,ORD_835,PPS_1,Robot,RBT_5,2024-03-30 23:53:00,2024-03-30 23:53:20.039767,9,20.03976668564255
PICK_836,ORD_836,PPS_3,Robot,RBT_5,2024-03-15 21:49:00,2024-03-15 21:50:56.764524,6,116.76452375601627
PICK_837,ORD_837,PPS_5,Robot,RBT_4,2024-03-18 20:49:00,2024-03-18 20:50:43.317656,5,103.317656383782
